"Date","LGA","Capacity","Installations"
2019-06-01,"Cranbrook",0,0
2019-06-01,"Cuballing",4.2,1
2019-06-01,"Cunderdin",24.72,4
2019-06-01,"Dalwallinu",6.615,1
2019-06-01,"Dandaragan",49.57283581988,8.029850746
2019-06-01,"Dardanup",87.626067696385,14.878413437
2019-06-01,"Denmark",116.495,5
2019-06-01,"Donnybrook-Balingup",80.98711083196,11.461861768
2019-06-01,"Dowerin",0,0
2019-06-01,"Dumbleyung",13.5711947064,2.195225299
2019-06-01,"Dundas",0,0
2019-06-01,"East Fremantle",38.275,6
2019-06-01,"Esperance",0,0
2019-06-01,"Fremantle",116.03806088864,17.13210041
2019-06-01,"Gingin",103.82716418012,6.970149254
2019-06-01,"Gnowangerup",0,0
2019-06-01,"Goomalling",2.64125750616,0.485029944
2019-06-01,"Gosnells",614.57210251288,101.991490904
2019-06-01,"Greater Geraldton",409.982134031415,67.459242195
2019-06-01,"Harvey",143.602961444725,24.267217633
2019-06-01,"Irwin",34.29,6
2019-06-01,"Jerramungup",0.8366197158,0.126760563
2019-06-01,"Joondalup",867.39029324874,148.719083206
2019-06-01,"Kalamunda",527.442512990355,61.298972774
2019-06-01,"Kalgoorlie-Boulder",315.24,24
2019-06-01,"Katanning",4.2121951212,0.957317073
2019-06-01,"Kellerberrin",48.965,3
2019-06-01,"Kent",0,0
2019-06-01,"Kojonup",0,0
2019-06-01,"Kondinin",0,0
2019-06-01,"Koorda",7.92,1
2019-06-01,"Kulin",0,0
2019-06-01,"Kwinana",503.29,80
2019-06-01,"Lake Grace",0,0
2019-06-01,"Mandurah",861.13863094589,152.857142856
2019-06-01,"Manjimup",4.42854271386,1.989949749
2019-06-01,"Melville",375.771291105658,55.76683952
2019-06-01,"Menzies",0,0
2019-06-01,"Merredin",41.91,3
2019-06-01,"Mingenew",0,0
2019-06-01,"Moora",0,0
2019-06-01,"Morawa",0,0
2019-06-01,"Mosman Park",39.415,6
2019-06-01,"Mount Marshall",18.735,2
2019-06-01,"Mukinbudin",11.1320754668,0.943396226
2019-06-01,"Mundaring",211.1856844064,33.34681184
2019-06-01,"Murchison",0.245689657875,0.034482759
2019-06-01,"Murray",200.83,29
2019-06-01,"Nannup",18.47160082539,2.813878002
2019-06-01,"Narembeen",0,0
2019-06-01,"Narrogin",25.134246588,4.760273975
2019-06-01,"Nedlands",121.22491884098,11.916146817
2019-06-01,"Northam",50.14874249384,9.514970056
2019-06-01,"Northampton",4.84585712132,0.771428568
2019-06-01,"Nungarin",0,0
2019-06-01,"Peppermint Grove",14.48180452576,0.781954888
2019-06-01,"Perenjori",6.6,1
2019-06-01,"Perth",73.52296638489,7.537617434
2019-06-01,"Pingelly",9.282,1.4
2019-06-01,"Plantagenet",11.7486486432,1.864864864
2019-06-01,"Quairading",0,0
2019-06-01,"Ravensthorpe",17.1133802842,2.873239437
2019-06-01,"Rockingham",1436.0099551442,277.8206278
2019-06-01,"Serpentine-Jarrahdale",298.435,49
2019-06-01,"South Perth",71.61134981188,11.965779468
2019-06-01,"Stirling",946.95194865986,116.066835408
2019-06-01,"Subiaco",52.52328041634,4.73838918
2019-06-01,"Swan",1386.78630370931,220.524528625
2019-06-01,"Tammin",0,0
2019-06-01,"Three Springs",6.6,1
2019-06-01,"Toodyay",56.17519231414,10.346153848
2019-06-01,"Trayning",12.5,2
2019-06-01,"Victoria Park",103.869879193205,15.179471927
2019-06-01,"Victoria Plains",11.88,1
2019-06-01,"Vincent",231.017872526445,15.556616189
2019-06-01,"Wagin",5.928813561,1.79661017
2019-06-01,"Wandering",4.554470594,0.688235295
2019-06-01,"Wanneroo",1436.19571835825,230.606498186
2019-06-01,"Waroona",16.76136905411,3.142857144
2019-06-01,"West Arthur",5.7484577073,1.148822441
2019-06-01,"Westonia",16.2829245332,3.056603774
2019-06-01,"Wickepin",1.265753412,0.239726025
2019-06-01,"Williams",10.8818633587,0.972670808
2019-06-01,"Wongan-Ballidu",0,0
2019-06-01,"Woodanilling",6.6,1
2019-06-01,"Wyalkatchem",0,0
2019-06-01,"Yalgoo",0,0
2019-06-01,"Yilgarn",24.36,3
2019-06-01,"York",31.03125985842,4.76377953
2019-07-01,"Albany",114.175270276,23.202702704
2019-07-01,"Armadale",1098.51152236928,166.794029848
2019-07-01,"Augusta Margaret River",107.72988038236,18.933014354
2019-07-01,"Bassendean",57.69896909472,10.584192444
2019-07-01,"Bayswater",300.559879358665,46.373834518
2019-07-01,"Belmont",231.399119746555,35.554147023
2019-07-01,"Beverley",10.9047637693,2.188976376
2019-07-01,"Boddington",55.6729411596,6.794117645
2019-07-01,"Boyup Brook",8.456679087175,1.311694947
2019-07-01,"Bridgetown-Greenbushes",41.0858209069,6.791044778
2019-07-01,"Brookton",12.595546875,1.90625
2019-07-01,"Broomehill-Tambellup",0,0
2019-07-01,"Bruce Rock",13.2,1
2019-07-01,"Bunbury",368.0995143639,57.76699026
2019-07-01,"Busselton",313.217243658295,44.811310782
2019-07-01,"Cambridge",178.813780679505,29.547749263
2019-07-01,"Canning",842.087833356905,118.75430222
2019-07-01,"Capel",123.343973417655,20.195529492
2019-07-01,"Carnamah",0,0
2019-07-01,"Chapman Valley",26.58072707471,4.27196263
2019-07-01,"Chittering",48.00288993555,7.26605505
2019-07-01,"Claremont",52.15620967207,8.177419354
2019-07-01,"Cockburn",1054.02798198417,132.307830715
2019-07-01,"Collie",38.148202072645,6.352739729
2019-07-01,"Coolgardie",32.805,4
2019-07-01,"Coorow",5.22,1
2019-07-01,"Corrigin",0.619453125,0.09375
2019-07-01,"Cottesloe",15.9307107795,2.570791896
2019-07-01,"Cranbrook",10.0970149236,2.029850746
2019-07-01,"Cuballing",0,0
2019-07-01,"Cunderdin",0,0
2019-07-01,"Dalwallinu",25.2599999978,3.933333333
2019-07-01,"Dandaragan",43.425,7
2019-07-01,"Dardanup",185.95628299987,31.419695634
2019-07-01,"Denmark",25.595,7
2019-07-01,"Donnybrook-Balingup",77.211945825055,8.427770859
2019-07-01,"Dowerin",0,0
2019-07-01,"Dumbleyung",4.12624637964,1.280591153
2019-07-01,"Dundas",0,0
2019-07-01,"East Fremantle",39.18,6
2019-07-01,"Esperance",0,0
2019-07-01,"Fremantle",157.79280075915,22.31968298
2019-07-01,"Gingin",60.645,9
2019-07-01,"Gnowangerup",10.401137175,1.702914002
2019-07-01,"Goomalling",7.81294755248,1.267293001
2019-07-01,"Gosnells",1000.15269169333,148.664245618
2019-07-01,"Greater Geraldton",458.02319658958,58.759071856
2019-07-01,"Harvey",289.35900829258,35.920110196
2019-07-01,"Irwin",49.19,8
2019-07-01,"Jerramungup",7.4122956622,1.16275764
2019-07-01,"Joondalup",1344.31955194627,234.168457738
2019-07-01,"Kalamunda",631.03059219217,86.707616049
2019-07-01,"Kalgoorlie-Boulder",131.86,16
2019-07-01,"Katanning",15.62341463136,2.871951219
2019-07-01,"Kellerberrin",5.225,1
2019-07-01,"Kent",0,0
2019-07-01,"Kojonup",20.52,4
2019-07-01,"Kondinin",0.2129032257,0.774193548
2019-07-01,"Koorda",52.86,4
2019-07-01,"Kulin",0.0620967743,0.225806452
2019-07-01,"Kwinana",443.335,70
2019-07-01,"Lake Grace",0,0
2019-07-01,"Mandurah",922.19952380208,116.857142856
2019-07-01,"Manjimup",23.56050251246,4.687764666
2019-07-01,"Melville",734.3802471424,115.135353623
2019-07-01,"Menzies",0,0
2019-07-01,"Merredin",6.6,1
2019-07-01,"Mingenew",19.8,3
2019-07-01,"Moora",12.14452055315,1.91780822
2019-07-01,"Morawa",12.3709375,1.9375
2019-07-01,"Mosman Park",46.165,7
2019-07-01,"Mount Marshall",0,0
2019-07-01,"Mukinbudin",0,0
2019-07-01,"Mundaring",254.4273485872,36.2457232
2019-07-01,"Murchison",0.50586207453,0.068965518
2019-07-01,"Murray",229.78,24
2019-07-01,"Nannup",27.08098073903,2.197402798
2019-07-01,"Narembeen",0,0
2019-07-01,"Narrogin",0,0
2019-07-01,"Nedlands",78.002063887065,12.332116729
2019-07-01,"Northam",27.46101795452,4.784431136
2019-07-01,"Northampton",23.92021426118,4.899999996
2019-07-01,"Nungarin",0,0
2019-07-01,"Peppermint Grove",3.62729323671,0.586466166
2019-07-01,"Perenjori",0.3990625,0.0625
2019-07-01,"Perth",26.56249541697,4.728640135
2019-07-01,"Pingelly",4.62,0.7
2019-07-01,"Plantagenet",13.0442819632,2.901774908
2019-07-01,"Quairading",19.29,4
2019-07-01,"Ravensthorpe",10.8,1
2019-07-01,"Rockingham",1172.66031388995,190.878923765
2019-07-01,"Serpentine-Jarrahdale",520.52,62
2019-07-01,"South Perth",163.53507605076,22.920152092
2019-07-01,"Stirling",968.68078118653,149.913496935
2019-07-01,"Subiaco",60.879850064065,10.105820102
2019-07-01,"Swan",1618.6826523865,250.005476256
2019-07-01,"Tammin",19.8,1
2019-07-01,"Three Springs",6.6,1
2019-07-01,"Toodyay",14.40153847856,2.269230772
2019-07-01,"Trayning",0,0
2019-07-01,"Victoria Park",251.659423483925,32.593038471
2019-07-01,"Victoria Plains",26.62047944685,2.08219178
2019-07-01,"Vincent",79.89478457377,11.628781184
2019-07-01,"Wagin",12.1271186475,1.79661017
2019-07-01,"Wandering",3.6670588404,0.505882355
2019-07-01,"Wanneroo",2267.64159919888,355.86642598
2019-07-01,"Waroona",50.11047619792,9.142857144
2019-07-01,"West Arthur",1.478186083575,0.235778963
2019-07-01,"Westonia",0,0
2019-07-01,"Wickepin",0,0
2019-07-01,"Williams",0,0
2019-07-01,"Wongan-Ballidu",38.731034493,3.948275863
2019-07-01,"Woodanilling",0,0
2019-07-01,"Wyalkatchem",0,0
2019-07-01,"Yalgoo",0.4400000022,0.066666667
2019-07-01,"Yilgarn",20.46,3
2019-07-01,"York",19.9602362307,3.811023624
2019-08-01,"Albany",210.97060811464,30.202702704
2019-08-01,"Armadale",938.787328332,146.704477608
2019-08-01,"Augusta Margaret River",109.37511961671,15.913875598
2019-08-01,"Bassendean",179.15635745835,18.144329904
2019-08-01,"Bayswater",412.60715621669,63.109060661
2019-08-01,"Belmont",357.355290907265,34.764442475
2019-08-01,"Beverley",9.59811021702,2.330708658
2019-08-01,"Boddington",32.424827708105,4.225210082
2019-08-01,"Boyup Brook",20.683336219065,3.201594764
2019-08-01,"Bridgetown-Greenbushes",25.62649254441,3.880597016
2019-08-01,"Brookton",0,0
2019-08-01,"Broomehill-Tambellup",0,0
2019-08-01,"Bruce Rock",0,0
2019-08-01,"Bunbury",323.81200336668,39.597528664
2019-08-01,"Busselton",324.39499999433,54.511627906
2019-08-01,"Cambridge",105.229730755045,15.306867578
2019-08-01,"Canning",725.144886259435,106.81825267
2019-08-01,"Capel",134.2888350892,18.303906092
2019-08-01,"Carnamah",0.2200000044,0.033333334
2019-08-01,"Chapman Valley",21.47157019306,3.111749012
2019-08-01,"Chittering",114.3403776062,14.6425547
2019-08-01,"Claremont",65.34072579975,6.29032258
2019-08-01,"Cockburn",846.61648095843,134.428705574
2019-08-01,"Collie",51.561558243305,9.07534247
2019-08-01,"Coolgardie",5.5,1
2019-08-01,"Coorow",12.9799999956,1.966666666
2019-08-01,"Corrigin",0,0
2019-08-01,"Cottesloe",22.19798096559,3.339012852
2019-08-01,"Cranbrook",12.1,2
2019-08-01,"Cuballing",0,0
2019-08-01,"Cunderdin",6.48,1
2019-08-01,"Dalwallinu",0,0
2019-08-01,"Dandaragan",37.00283581916,6.029850746
2019-08-01,"Dardanup",148.379740045785,24.551124663
2019-08-01,"Denmark",21.37,4
2019-08-01,"Donnybrook-Balingup",41.568578766345,7.51369863
2019-08-01,"Dowerin",5.04,1
2019-08-01,"Dumbleyung",1.23822240114,0.195225299
2019-08-01,"Dundas",0,0
2019-08-01,"East Fremantle",54.12,4
2019-08-01,"Esperance",0,0
2019-08-01,"Fremantle",185.690350192875,24.59048879
2019-08-01,"Gingin",57.30216418084,8.970149254
2019-08-01,"Gnowangerup",0,0
2019-08-01,"Goomalling",5.91395211192,1.323353296
2019-08-01,"Gosnells",966.37626915666,156.900141786
2019-08-01,"Greater Geraldton",434.78842982654,56.245393848
2019-08-01,"Harvey",214.949421504005,37.035812675
2019-08-01,"Irwin",39.05,7
2019-08-01,"Jerramungup",0,0
2019-08-01,"Joondalup",1150.99020824595,194.20220805
2019-08-01,"Kalamunda",451.21828737561,66.535769785
2019-08-01,"Kalgoorlie-Boulder",243.385,13
2019-08-01,"Katanning",5.37054877953,0.957317073
2019-08-01,"Kellerberrin",13.2,2
2019-08-01,"Kent",0,0
2019-08-01,"Kojonup",3.85,1
2019-08-01,"Kondinin",0,0
2019-08-01,"Koorda",6.86,2
2019-08-01,"Kulin",0,0
2019-08-01,"Kwinana",301.565,52
2019-08-01,"Lake Grace",0,0
2019-08-01,"Mandurah",917.43452379968,141.82142857
2019-08-01,"Manjimup",98.283166130275,11.763480325
2019-08-01,"Melville",877.875435162665,102.558120896
2019-08-01,"Menzies",0,0
2019-08-01,"Merredin",29.19428571051,4.428571428
2019-08-01,"Mingenew",6.6,1
2019-08-01,"Moora",12.67191781365,1.91780822
2019-08-01,"Morawa",0,0
2019-08-01,"Mosman Park",63.67,6
2019-08-01,"Mount Marshall",26.015,3
2019-08-01,"Mukinbudin",6.2264150916,0.943396226
2019-08-01,"Mundaring",328.09006242528,48.34525664
2019-08-01,"Murchison",0,0
2019-08-01,"Murray",199.93,35
2019-08-01,"Nannup",2.286714253015,0.322644077
2019-08-01,"Narembeen",6.46,1
2019-08-01,"Narrogin",25.21993151955,3.80821918
2019-08-01,"Nedlands",78.147190774735,9.565056196
2019-08-01,"Northam",35.35604788808,5.676646704
2019-08-01,"Northampton",43.9649999804,7.64285714
2019-08-01,"Nungarin",0,0
2019-08-01,"Peppermint Grove",5.08857143366,0.781954888
2019-08-01,"Perenjori",6.49,1
2019-08-01,"Perth",28.29694336045,3.990996634
2019-08-01,"Pingelly",17.22,2.1
2019-08-01,"Plantagenet",27.25439188536,4.797297296
2019-08-01,"Quairading",13.2,2
2019-08-01,"Ravensthorpe",91.21,7
2019-08-01,"Rockingham",1078.43343048095,176.86547085
2019-08-01,"Serpentine-Jarrahdale",407.755,65
2019-08-01,"South Perth",147.45072243728,20.94296578
2019-08-01,"Stirling",883.08102840189,146.57526499
2019-08-01,"Subiaco",82.07122281803,13.098177544
2019-08-01,"Swan",1969.60205878608,314.504571646
2019-08-01,"Tammin",0,0
2019-08-01,"Three Springs",6.6,1
2019-08-01,"Toodyay",32.8003846173,5.461538462
2019-08-01,"Trayning",0,0
2019-08-01,"Victoria Park",77.34727880784,12.792912556
2019-08-01,"Victoria Plains",5.58308218635,1.08219178
2019-08-01,"Vincent",104.99851926202,16.047937243
2019-08-01,"Wagin",11.763305088075,1.79661017
2019-08-01,"Wandering",8.181029419775,1.01764706
2019-08-01,"Wanneroo",1942.94072196619,341.693140784
2019-08-01,"Waroona",17.60547620032,3.17857143
2019-08-01,"West Arthur",2.30295795813,0.379614578
2019-08-01,"Westonia",4.14929919789,0.628032346
2019-08-01,"Wickepin",1.27006848045,0.19178082
2019-08-01,"Williams",46.42914287212,2.657142858
2019-08-01,"Wongan-Ballidu",0,0
2019-08-01,"Woodanilling",0,0
2019-08-01,"Wyalkatchem",2.475,1
2019-08-01,"Yalgoo",0,0
2019-08-01,"Yilgarn",67.84,10
2019-08-01,"York",37.47188978298,6.669291342
2019-09-01,"Albany",119.0951351368,18.067567568
2019-09-01,"Armadale",808.21726863708,127.794029848
2019-09-01,"Augusta Margaret River",153.25933014246,12.913875598
2019-09-01,"Bassendean",61.97044675962,10.584192444
2019-09-01,"Bayswater",499.38302589983,88.152591207
2019-09-01,"Belmont",182.66549518426,29.690171915
2019-09-01,"Beverley",28.21192911932,5.283464564
2019-09-01,"Boddington",17.181491589775,3.026050419
2019-09-01,"Boyup Brook",7.82733488796,1.253935798
2019-09-01,"Bridgetown-Greenbushes",19.33992537849,2.910447762
2019-09-01,"Brookton",5.146875,0.953125
2019-09-01,"Broomehill-Tambellup",0,0
2019-09-01,"Bruce Rock",6.6,1
2019-09-01,"Bunbury",199.89854358114,33.834951438
2019-09-01,"Busselton",311.559836152285,48.751849894
2019-09-01,"Cambridge",120.186028764435,18.397390746
2019-09-01,"Canning",747.05463543746,102.945984095
2019-09-01,"Capel",92.930291923785,14.384624085
2019-09-01,"Carnamah",6.90800000616,1.050000001
2019-09-01,"Chapman Valley",18.48161022971,2.774032053
2019-09-01,"Chittering",53.67123856425,8.511997182
2019-09-01,"Claremont",78.77685483063,12.58064516
2019-09-01,"Cockburn",927.85185649277,132.932361182
2019-09-01,"Collie",44.98647262379,9.07534247
2019-09-01,"Coolgardie",18.425,3
2019-09-01,"Coorow",18.17199999384,2.949999999
2019-09-01,"Corrigin",0.253125,0.046875
2019-09-01,"Cottesloe",41.96978910612,5.873514426
2019-09-01,"Cranbrook",0.18731343115,0.029850746
2019-09-01,"Cuballing",2.2,1
2019-09-01,"Cunderdin",12.825,2
2019-09-01,"Dalwallinu",6.6,1
2019-09-01,"Dandaragan",33.0770149236,5.029850746
2019-09-01,"Dardanup",144.732871030545,23.124648961
2019-09-01,"Denmark",4.95,1
2019-09-01,"Donnybrook-Balingup",47.14413137887,8.615971357
2019-09-01,"Dowerin",45.96,4
2019-09-01,"Dumbleyung",1.5849958707,0.289685821
2019-09-01,"Dundas",0,0
2019-09-01,"East Fremantle",27.345,5
2019-09-01,"Esperance",0,0
2019-09-01,"Fremantle",165.887027926825,23.198150615
2019-09-01,"Gingin",87.6879850764,8.970149254
2019-09-01,"Gnowangerup",15.42388059945,2.179104478
2019-09-01,"Goomalling",10.485267979065,1.788973782
2019-09-01,"Gosnells",933.96831937824,140.623843848
2019-09-01,"Greater Geraldton",355.83698584389,44.612913762
2019-09-01,"Harvey",201.683002772325,28.074380168
2019-09-01,"Irwin",78.6,10
2019-09-01,"Jerramungup",4.3082089541,0.686567164
2019-09-01,"Joondalup",1137.00753700375,184.06456218
2019-09-01,"Kalamunda",457.12846638517,73.86078061
2019-09-01,"Kalgoorlie-Boulder",239.06,30
2019-09-01,"Katanning",31.64890243338,4.786585365
2019-09-01,"Kellerberrin",0,0
2019-09-01,"Kent",0,0
2019-09-01,"Kojonup",6.6,1
2019-09-01,"Kondinin",5.9612903196,0.774193548
2019-09-01,"Koorda",6.6,1
2019-09-01,"Kulin",15.0587096804,2.225806452
2019-09-01,"Kwinana",413.805,58
2019-09-01,"Lake Grace",0,0
2019-09-01,"Mandurah",995.78404761512,126.916666666
2019-09-01,"Manjimup",19.615854276435,2.969849247
2019-09-01,"Melville",683.806726288005,106.15025928
2019-09-01,"Menzies",0,0
2019-09-01,"Merredin",3.795,1
2019-09-01,"Mingenew",0,0
2019-09-01,"Moora",12.657534252,1.91780822
2019-09-01,"Morawa",0,0
2019-09-01,"Mosman Park",76.985,10
2019-09-01,"Mount Marshall",0,0
2019-09-01,"Mukinbudin",0,0
2019-09-01,"Mundaring",364.5757855952,50.19595648
2019-09-01,"Murchison",0.2206896576,0.034482759
2019-09-01,"Murray",198.68,30
2019-09-01,"Nannup",28.952542851065,2.843547882
2019-09-01,"Narembeen",3.85,1
2019-09-01,"Narrogin",32.4460274136,4.760273975
2019-09-01,"Nedlands",114.336934896565,17.293820704
2019-09-01,"Northam",182.06119753536,16.245508976
2019-09-01,"Northampton",14.2557142688,2.578571426
2019-09-01,"Nungarin",0,0
2019-09-01,"Peppermint Grove",9.83015038577,1.368421054
2019-09-01,"Perenjori",0,0
2019-09-01,"Perth",64.219447198855,7.602000616
2019-09-01,"Pingelly",4.557,0.7
2019-09-01,"Plantagenet",17.3654618785,2.036910044
2019-09-01,"Quairading",16.895,3
2019-09-01,"Ravensthorpe",63.535,9
2019-09-01,"Rockingham",1376.88443945145,208.88340807
2019-09-01,"Serpentine-Jarrahdale",411.15,64
2019-09-01,"South Perth",303.78627378324,25.851711028
2019-09-01,"Stirling",1363.67776624457,217.040537443
2019-09-01,"Subiaco",127.658627295405,11.443268665
2019-09-01,"Swan",1815.20514537908,300.40246432
2019-09-01,"Tammin",6.555,1
2019-09-01,"Three Springs",0,0
2019-09-01,"Toodyay",20.46615386156,3.519230772
2019-09-01,"Trayning",0,0
2019-09-01,"Victoria Park",351.293721861735,29.855458429
2019-09-01,"Victoria Plains",0.542465748,0.08219178
2019-09-01,"Vincent",116.11596842511,17.201298355
2019-09-01,"Wagin",2.0481355938,0.898305085
2019-09-01,"Wandering",2.450794122625,0.388235295
2019-09-01,"Wanneroo",1837.79286994896,293.981949444
2019-09-01,"Waroona",34.81595238488,5.083333334
2019-09-01,"West Arthur",1.34282910297,0.271999069
2019-09-01,"Westonia",8.82,1
2019-09-01,"Wickepin",1.6339725864,0.239726025
2019-09-01,"Williams",5.8457142876,0.885714286
2019-09-01,"Wongan-Ballidu",8.918534485575,1.965517242
2019-09-01,"Woodanilling",0,0
2019-09-01,"Wyalkatchem",0,0
2019-09-01,"Yalgoo",0,0
2019-09-01,"Yilgarn",6.6,1
2019-09-01,"York",28.37307088068,5.716535436
2019-10-01,"Albany",156.5091892032,33.33783784
2019-10-01,"Armadale",1335.52605967684,182.68656716
2019-10-01,"Augusta Margaret River",239.62653109837,15.866028708
2019-10-01,"Bassendean",118.6185567474,15.12027492
2019-10-01,"Bayswater",421.23253667214,70.579905358
2019-10-01,"Belmont",253.532096637805,38.830652124
2019-10-01,"Beverley",2.71606296406,0.47244094
2019-10-01,"Boddington",31.2113445267,3.996638654
2019-10-01,"Boyup Brook",8.243954690885,1.295031688
2019-10-01,"Bridgetown-Greenbushes",19.07313433364,2.910447762
2019-10-01,"Brookton",0,0
2019-10-01,"Broomehill-Tambellup",0,0
2019-10-01,"Bruce Rock",0,0
2019-10-01,"Bunbury",221.36310667632,36.310679592
2019-10-01,"Busselton",478.96209301754,60.52193446
2019-10-01,"Cambridge",145.43390202908,23.688183113
2019-10-01,"Canning",774.297665913535,117.734126485
2019-10-01,"Capel",112.02766436678,13.010611894
2019-10-01,"Carnamah",6.6,1
2019-10-01,"Chapman Valley",14.86145802649,2.503604818
2019-10-01,"Chittering",53.41304166855,8.904728304
2019-10-01,"Claremont",68.53935483168,9.43548387
2019-10-01,"Cockburn",1238.48652865021,207.01641374
2019-10-01,"Collie",84.078510313315,10.890410964
2019-10-01,"Coolgardie",62.255,6
2019-10-01,"Coorow",0,0
2019-10-01,"Corrigin",11.78,2
2019-10-01,"Cottesloe",31.39874117946,5.008519278
2019-10-01,"Cranbrook",6.7970149236,1.029850746
2019-10-01,"Cuballing",21.36,2
2019-10-01,"Cunderdin",0,0
2019-10-01,"Dalwallinu",31.8,2
2019-10-01,"Dandaragan",25.1590298472,4.059701492
2019-10-01,"Dardanup",179.675634546505,29.139212068
2019-10-01,"Denmark",37.91,6
2019-10-01,"Donnybrook-Balingup",54.614160957035,7.650529265
2019-10-01,"Dowerin",7.2,1
2019-10-01,"Dumbleyung",0.5033898276,0.076271186
2019-10-01,"Dundas",0,0
2019-10-01,"East Fremantle",19.8,3
2019-10-01,"Esperance",0,0
2019-10-01,"Fremantle",253.3355748519,38.45178339
2019-10-01,"Gingin",35.2759701528,5.940298508
2019-10-01,"Gnowangerup",1.1820895548,0.179104478
